Date,High,Low,Open,Close,Volume,Adj Close
2020-04-08,111.44200134277344,106.66600036621094,110.83999633789062,109.76799774169922,63280000,109.76799774169922
2020-04-09,115.03600311279297,111.4219970703125,112.41799926757812,114.5999984741211,68250000,114.5999984741211
2020-04-13,130.39999389648438,116.10600280761719,118.03199768066406,130.19000244140625,112377000,130.19000244140625
2020-04-14,148.37600708007812,138.48599243164062,139.79400634765625,141.97799682617188,152882500,141.97799682617188
2020-04-15,150.62600708007812,142.0,148.39999389648438,145.96600341796875,117885000,145.96600341796875
2020-04-16,151.88999938964844,141.343994140625,143.38800048828125,149.04200744628906,103289500,149.04200744628906
2020-04-17,154.99000549316406,149.53199768066406,154.45599365234375,150.7779998779297,65641000,150.7779998779297
2020-04-20,153.11399841308594,142.44200134277344,146.5399932861328,149.27200317382812,73733000,149.27200317382812
2020-04-21,150.66600036621094,134.75799560546875,146.0240020751953,137.343994140625,101045500,137.343994140625
2020-04-22,146.8000030517578,137.74200439453125,140.79600524902344,146.4219970703125,70827500,146.4219970703125
2020-04-23,146.8000030517578,140.62600708007812,145.52000427246094,141.12600708007812,66183500,141.12600708007812
2020-04-24,146.14599609375,139.63600158691406,142.16200256347656,145.02999877929688,66060000,145.02999877929688
2020-04-27,159.8979949951172,147.0,147.52200317382812,159.75,103407000,159.75
2020-04-28,161.0,151.33799743652344,159.1280059814453,153.82400512695312,76110000,153.82400512695312
2020-04-29,160.63999938964844,156.6320037841797,158.03399658203125,160.1020050048828,81080000,160.1020050048828
2020-04-30,173.96400451660156,152.6999969482422,171.03799438476562,156.37600708007812,142359500,156.37600708007812
2020-05-01,154.5540008544922,136.60800170898438,151.0,140.26400756835938,162659000,140.26400756835938
2020-05-04,152.39999389648438,139.60000610351562,140.1999969482422,152.23800659179688,96185500,152.23800659179688
2020-05-05,159.78399658203125,152.43600463867188,157.95799255371094,153.64199829101562,84958500,153.64199829101562
2020-05-06,157.9600067138672,152.2220001220703,155.3000030517578,156.51600646972656,55616000,156.51600646972656
2020-05-07,159.27999877929688,154.47000122070312,155.44200134277344,156.00799560546875,57638500,156.00799560546875
2020-05-08,164.8000030517578,157.40199279785156,158.75399780273438,163.88400268554688,80432500,163.88400268554688
2020-05-11,164.8000030517578,157.0,158.1020050048828,162.25799560546875,82598000,162.25799560546875
2020-05-12,168.6580047607422,161.60000610351562,165.39999389648438,161.8820037841797,79534500,161.8820037841797
2020-05-13,165.1999969482422,152.66000366210938,164.16600036621094,158.19200134277344,95327500,158.19200134277344
2020-05-14,160.6719970703125,152.8000030517578,156.0,160.66600036621094,68411000,160.66600036621094
2020-05-15,161.00999450683594,157.30999755859375,158.07000732421875,159.83399963378906,52592000,159.83399963378906
2020-05-18,166.94400024414062,160.7760009765625,165.55599975585938,162.7259979248047,58329000,162.7259979248047
2020-05-19,164.41400146484375,161.21600341796875,163.03399658203125,161.6020050048828,48182500,161.6020050048828
2020-05-20,165.1999969482422,162.36000061035156,164.10000610351562,163.11199951171875,36546500,163.11199951171875
2020-05-21,166.5,159.1999969482422,163.1999969482422,165.52000427246094,61273000,165.52000427246094
2020-05-22,166.3560028076172,162.39999389648438,164.4340057373047,163.37600708007812,49937500,163.37600708007812
2020-05-26,166.9199981689453,163.14199829101562,166.89999389648438,163.7740020751953,40448500,163.7740020751953
2020-05-27,165.54200744628906,157.0,164.1719970703125,164.04600524902344,57747500,164.04600524902344
2020-05-28,164.9499969482422,160.33799743652344,162.70199584960938,161.16200256347656,36278000,161.16200256347656
2020-05-29,167.0,160.8419952392578,161.75,167.0,58822500,167.0
2020-06-01,179.8000030517578,170.82000732421875,171.60000610351562,179.6199951171875,74697500,179.6199951171875
2020-06-02,181.73199462890625,174.1999969482422,178.94000244140625,176.31199645996094,67828000,176.31199645996094
2020-06-03,179.58799743652344,176.02000427246094,177.62399291992188,176.5919952392578,39747500,176.5919952392578
2020-06-04,179.14999389648438,171.68800354003906,177.9759979248047,172.87600708007812,44438500,172.87600708007812
2020-06-05,177.3040008544922,173.24000549316406,175.5679931640625,177.1320037841797,39059500,177.1320037841797
2020-06-08,190.0,181.83200073242188,183.8000030517578,189.98399353027344,70873500,189.98399353027344
2020-06-09,190.88800048828125,184.78599548339844,188.0019989013672,188.13400268554688,56941000,188.13400268554688
2020-06-10,205.49600219726562,196.5,198.37600708007812,205.00999450683594,92817000,205.00999450683594
2020-06-11,203.79200744628906,194.39999389648438,198.0399932861328,194.5679931640625,79582500,194.5679931640625
2020-06-12,197.5959930419922,182.52000427246094,196.0,187.05599975585938,83817000,187.05599975585938
2020-06-15,199.76800537109375,181.6999969482422,183.55799865722656,198.17999267578125,78486000,198.17999267578125
2020-06-16,202.5760040283203,192.47799682617188,202.3699951171875,196.42599487304688,70255500,196.42599487304688
2020-06-17,201.0,196.51400756835938,197.54200744628906,198.35800170898438,49454000,198.35800170898438
2020-06-18,203.83999633789062,198.8939971923828,200.60000610351562,200.79200744628906,48759500,200.79200744628906
2020-06-19,203.19400024414062,198.26800537109375,202.55599975585938,200.17999267578125,43398500,200.17999267578125
2020-06-22,201.7760009765625,198.00399780273438,199.99000549316406,198.86399841308594,31812000,198.86399841308594
2020-06-23,202.39999389648438,198.802001953125,199.7760009765625,200.3560028076172,31826500,200.3560028076172
2020-06-24,200.17599487304688,190.6280059814453,198.82200622558594,192.1699981689453,54798000,192.1699981689453
2020-06-25,197.1959991455078,187.42999267578125,190.85400390625,197.1959991455078,46272500,197.1959991455078
2020-06-26,199.0,190.9739990234375,198.95599365234375,191.947998046875,44274500,191.947998046875
2020-06-29,202.0,189.70399475097656,193.802001953125,201.8699951171875,45132000,201.8699951171875
2020-06-30,217.53799438476562,200.74600219726562,201.3000030517578,215.96200561523438,84592500,215.96200561523438
2020-07-01,227.0659942626953,216.10000610351562,216.60000610351562,223.92599487304688,66634500,223.92599487304688
2020-07-02,245.60000610351562,237.1199951171875,244.29600524902344,241.73199462890625,86250500,241.73199462890625
2020-07-06,275.5580139160156,253.20799255371094,255.33799743652344,274.3160095214844,102849500,274.3160095214844
2020-07-07,285.8999938964844,267.3420104980469,281.00201416015625,277.97198486328125,107448500,277.97198486328125
2020-07-08,283.4519958496094,262.26800537109375,281.0,273.1759948730469,81556500,273.1759948730469
2020-07-09,281.7120056152344,270.2560119628906,279.39801025390625,278.8559875488281,58588000,278.8559875488281
2020-07-10,309.78399658203125,275.2019958496094,279.20001220703125,308.92999267578125,116688000,308.92999267578125
2020-07-13,358.99798583984375,294.22198486328125,331.79998779296875,299.4119873046875,194927000,299.4119873046875
2020-07-14,318.0,286.20001220703125,311.20001220703125,303.3599853515625,117090500,303.3599853515625
2020-07-15,310.0,291.3999938964844,308.6000061035156,309.2019958496094,81839000,309.2019958496094
2020-07-16,306.3420104980469,293.20001220703125,295.4320068359375,300.12799072265625,71504000,300.12799072265625
2020-07-17,307.50201416015625,298.0,302.69000244140625,300.1679992675781,46650000,300.1679992675781
2020-07-20,330.0,297.6000061035156,303.802001953125,328.6000061035156,85607000,328.6000061035156
2020-07-21,335.0,311.6000061035156,327.9859924316406,313.6719970703125,80536000,313.6719970703125
2020-07-22,325.28399658203125,312.3999938964844,319.79998779296875,318.46600341796875,70805500,318.46600341796875
2020-07-23,337.79998779296875,296.15399169921875,335.7900085449219,302.614013671875,121642500,302.614013671875
2020-07-24,293.0,273.3080139160156,283.2019958496094,283.3999938964844,96983000,283.3999938964844
2020-07-27,309.5880126953125,282.6000061035156,287.0,307.9200134277344,80243500,307.9200134277344
2020-07-28,312.94000244140625,294.8840026855469,300.79998779296875,295.2980041503906,79043500,295.2980041503906
2020-07-29,306.9620056152344,297.3999938964844,300.20001220703125,299.8219909667969,47134500,299.8219909667969
2020-07-30,302.64801025390625,294.20001220703125,297.6000061035156,297.49798583984375,38105000,297.49798583984375
2020-07-31,303.4100036621094,284.1960144042969,303.0,286.1520080566406,61041000,286.1520080566406
